,구이름,행정동,SUBWAY_NUM,STARBUCKS_NUM,SPORT_NUM,SAFE_DLVR_NUM,MC_NUM,KINDER_NUM,KIDS_NUM,GYM_NUM,GOLF_NUM,ACADEMY_NUM,ANIMAL_HSPT_NUM,BIKE_NUM,CAFE,CAR_SHR_NUM,CCTV_NUM,CHILD_MED_NUM,CON_NUM,DPTM_NUM
387,송파구,방이2동,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.0,4.444444444444445,0.6666666666666666,3.4444444444444446,1.888888888888889,30.222222222222225,1.3333333333333333,3.0,9.0,1.222222222222222,3.222222222222222,2.2222222222222223,3.4444444444444446,0.0
388,송파구,오륜동,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.0,4.444444444444445,0.6666666666666666,3.4444444444444446,1.888888888888889,30.222222222222225,1.3333333333333333,3.0,9.0,1.222222222222222,3.222222222222222,2.2222222222222223,3.4444444444444446,0.0
389,송파구,오금동,2.0,1.0,0.0,0.0,0.0,70.0,0.0,12.0,13.0,148.0,16.0,13.0,28.0,4.0,25.0,5.0,16.0,0.0
390,송파구,송파1동,0.0,0.5,0.0,0.25,0.25,7.5,0.0,7.75,2.25,41.0,4.5,2.25,17.25,1.5,5.75,4.0,4.75,0.0
391,송파구,송파2동,0.0,0.5,0.0,0.25,0.25,7.5,0.0,7.75,2.25,41.0,4.5,2.25,17.25,1.5,5.75,4.0,4.75,0.0
392,송파구,석촌동,2.0,1.0,0.0,1.0,0.0,30.0,1.0,18.0,6.0,112.0,10.0,3.0,39.0,5.0,21.0,15.0,19.0,0.0
393,송파구,삼전동,0.0,1.0,0.0,2.0,0.0,20.0,0.0,19.0,8.0,127.0,10.0,5.0,30.0,5.0,14.0,11.0,14.0,0.0
394,송파구,가락본동,0.5555555555555556,0.4444444444444444,0.0,0.1111111111111111,0.1111111111111111,17.77777777777778,0.1111111111111111,2.2222222222222223,2.111111111111111,24.555555555555557,1.1111111111111112,2.0,11.222222222222221,1.0,4.222222222222222,3.4444444444444446,3.0,0.0
395,송파구,가락1동,0.5555555555555556,0.4444444444444444,0.0,0.1111111111111111,0.1111111111111111,17.77777777777778,0.1111111111111111,2.2222222222222223,2.111111111111111,24.555555555555557,1.1111111111111112,2.0,11.222222222222221,1.0,4.222222222222222,3.4444444444444446,3.0,0.0
396,송파구,가락2동,0.5555555555555556,0.4444444444444444,0.0,0.1111111111111111,0.1111111111111111,17.77777777777778,0.1111111111111111,2.2222222222222223,2.111111111111111,24.555555555555557,1.1111111111111112,2.0,11.222222222222221,1.0,4.222222222222222,3.4444444444444446,3.0,0.0
397,송파구,문정1동,0.0,0.5555555555555556,0.0,0.2222222222222222,0.0,5.555555555555556,0.2222222222222222,3.888888888888889,1.7777777777777777,17.666666666666668,1.7777777777777777,3.0,17.444444444444446,1.888888888888889,1.6666666666666667,2.0,3.5555555555555554,0.0
398,송파구,문정2동,0.2222222222222222,0.6666666666666667,0.0,0.2222222222222222,0.0,20.0,0.3333333333333333,4.777777777777778,1.7777777777777777,31.555555555555557,2.2222222222222223,5.555555555555555,20.444444444444446,2.555555555555556,2.7777777777777777,3.4444444444444446,4.555555555555555,0.0
399,송파구,장지동,0.2222222222222222,0.6666666666666667,0.0,0.2222222222222222,0.0,20.0,0.3333333333333333,4.777777777777778,1.7777777777777777,31.555555555555557,2.2222222222222223,5.555555555555555,20.444444444444446,2.555555555555556,2.7777777777777777,3.4444444444444446,4.555555555555555,0.0
400,송파구,위례동,0.3333333333333333,0.2222222222222222,0.0,0.2222222222222222,0.0,36.66666666666667,0.1111111111111111,2.1111111111111107,0.5555555555555556,24.888888888888886,1.7777777777777777,4.0,5.888888888888889,0.8888888888888888,2.5555555555555554,3.5555555555555554,2.7777777777777777,0.0
401,송파구,잠실본동,0.25,0.1875,0.75,0.0,0.125,0.0,0.1875,2.625,0.9375,17.5,1.25,1.875,6.875,0.6875,3.0,2.25,1.5,0.0625
402,송파구,잠실2동,0.25,0.1875,0.75,0.0,0.125,0.0,0.1875,2.625,0.9375,17.5,1.25,1.875,6.875,0.6875,3.0,2.25,1.5,0.0625
403,송파구,잠실3동,0.25,0.1875,0.75,0.0,0.125,0.0,0.1875,2.625,0.9375,17.5,1.25,1.875,6.875,0.6875,3.0,2.25,1.5,0.0625
404,송파구,잠실4동,0.5,0.75,0.0,0.0,0.0,5.0,0.25,3.75,1.25,27.25,1.5,3.5,15.75,1.75,5.5,3.0,1.75,0.25
405,송파구,잠실6동,0.5,0.75,0.0,0.0,0.0,5.0,0.25,3.75,1.25,27.25,1.5,3.5,15.75,1.75,5.5,3.0,1.75,0.25
406,송파구,잠실7동,0.25,0.1875,0.75,0.0,0.125,0.0,0.1875,2.625,0.9375,17.5,1.25,1.875,6.875,0.6875,3.0,2.25,1.5,0.0625
407,강동구,강일동,0.0,1.0,0.0,0.0,0.0,70.0,0.0,3.0,1.0,80.0,4.0,15.0,16.0,10.0,16.0,9.0,16.0,0.0
408,강동구,상일제1동,0.0,0.25,0.0,0.0,0.25,32.5,0.0,1.25,1.5,9.25,1.0,3.0,9.75,0.5,10.25,5.0,4.0,0.0
409,강동구,상일제2동,0.0,0.25,0.0,0.0,0.25,32.5,0.0,1.25,1.5,9.25,1.0,3.0,9.75,0.5,10.25,5.0,4.0,0.0
410,강동구,명일제1동,0.25,0.75,0.0,0.5,0.0,5.0,0.75,4.25,3.0,85.75,1.5,3.25,17.5,2.75,14.5,2.25,5.0,0.0
411,강동구,명일제2동,0.25,0.75,0.0,0.5,0.0,5.0,0.75,4.25,3.0,85.75,1.5,3.25,17.5,2.75,14.5,2.25,5.0,0.0
412,강동구,고덕제1동,0.0,0.25,0.0,0.0,0.0,20.0,0.25,1.5,0.25,27.5,2.0,3.75,11.5,0.5,22.5,1.75,3.5,0.0
413,강동구,고덕제2동,0.0,0.25,0.0,0.0,0.0,20.0,0.25,1.5,0.25,27.5,2.0,3.75,11.5,0.5,22.5,1.75,3.5,0.0
414,강동구,암사제1동,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.0,3.3333333333333335,0.4444444444444444,1.7777777777777777,0.8888888888888888,21.88888888888889,1.1111111111111112,1.222222222222222,7.777777777777778,0.4444444444444444,14.777777777777779,1.222222222222222,3.6666666666666665,0.0
415,강동구,암사제2동,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.0,3.3333333333333335,0.4444444444444444,1.7777777777777777,0.8888888888888888,21.88888888888889,1.1111111111111112,1.222222222222222,7.777777777777778,0.4444444444444444,14.777777777777779,1.222222222222222,3.6666666666666665,0.0
416,강동구,암사제3동,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.0,3.3333333333333335,0.4444444444444444,1.7777777777777777,0.8888888888888888,21.88888888888889,1.1111111111111112,1.222222222222222,7.777777777777778,0.4444444444444444,14.777777777777779,1.222222222222222,3.6666666666666665,0.0
417,강동구,천호제1동,0.1111111111111111,0.4444444444444444,0.0,0.3333333333333333,0.1111111111111111,7.777777777777778,0.6666666666666666,1.5555555555555556,0.7777777777777778,13.777777777777779,0.8888888888888888,1.6666666666666667,14.555555555555555,1.888888888888889,29.555555555555557,1.3333333333333333,7.555555555555556,0.1111111111111111
418,강동구,천호제2동,0.1111111111111111,0.4444444444444444,0.0,0.3333333333333333,0.1111111111111111,7.777777777777778,0.6666666666666666,1.5555555555555556,0.7777777777777778,13.777777777777779,0.8888888888888888,1.6666666666666667,14.555555555555555,1.888888888888889,29.555555555555557,1.3333333333333333,7.555555555555556,0.1111111111111111
419,강동구,천호제3동,0.1111111111111111,0.4444444444444444,0.0,0.3333333333333333,0.1111111111111111,7.777777777777778,0.6666666666666666,1.5555555555555556,0.7777777777777778,13.777777777777779,0.8888888888888888,1.6666666666666667,14.555555555555555,1.888888888888889,29.555555555555557,1.3333333333333333,7.555555555555556,0.1111111111111111
420,강동구,성내제1동,0.4444444444444444,0.4444444444444444,0.0,0.2222222222222222,0.0,5.555555555555556,0.2222222222222222,3.3333333333333335,1.5555555555555556,21.11111111111111,1.7777777777777777,2.0,15.888888888888888,2.2222222222222223,17.333333333333332,1.3333333333333333,6.444444444444444,0.0
421,강동구,성내제2동,0.4444444444444444,0.4444444444444444,0.0,0.2222222222222222,0.0,5.555555555555556,0.2222222222222222,3.3333333333333335,1.5555555555555556,21.11111111111111,1.7777777777777777,2.0,15.888888888888888,2.2222222222222223,17.333333333333332,1.3333333333333333,6.444444444444444,0.0
422,강동구,성내제3동,0.4444444444444444,0.4444444444444444,0.0,0.2222222222222222,0.0,5.555555555555556,0.2222222222222222,3.3333333333333335,1.5555555555555556,21.11111111111111,1.7777777777777777,2.0,15.888888888888888,2.2222222222222223,17.333333333333332,1.3333333333333333,6.444444444444444,0.0
423,강동구,길동,0.0,2.0,0.0,1.0,0.0,20.0,1.0,18.0,9.0,100.0,16.0,9.0,63.0,10.0,119.0,10.0,38.0,0.0
424,강동구,둔촌제1동,0.25,0.0,0.0,0.0,0.25,0.0,0.0,2.0,1.5,19.0,1.5,2.75,8.75,1.0,16.25,0.0,4.25,0.0
425,강동구,둔촌제2동,0.25,0.0,0.0,0.0,0.25,0.0,0.0,2.0,1.5,19.0,1.5,2.75,8.75,1.0,16.25,0.0,4.25,0.0
