"VEGAN_CODE","VEGAN_NAME","STD_DAY","CATE_CODE","GU","DONG","GU_CODE","DONG_CODE","ADD_STR","LAT","LON","SI_DO_CODE","SI_DO"
4628,"엉터리양평해장국감자탕곱창전골","2022-11-02","H113","중랑구","중화동",11070,1126010300,"서울특별시 중랑구 중랑역로  76",37.6002151,127.0782618,11,"서울특별시"
4629,"한강오리쌈나루","2022-11-02","H113","중랑구","중화동",11070,1126010300,"서울특별시 중랑구 동일로140길 8(중화동)",37.6041447,127.0795497,11,"서울특별시"
4630,"최고집메밀촌","2022-11-02","H113","중랑구","중화동",11070,1126010300,"서울특별시 중랑구 동일로123길 5",37.5976046,127.0797321,11,"서울특별시"
4631,"풀잎보리밥쌈밥생고기","2022-11-02","H113","중랑구","중화동",11070,1126010300,"서울특별시 중랑구 중랑역로 5(중화동)",37.5946166,127.0767228,11,"서울특별시"
4632,"옛날순대국","2022-11-02","H113","중랑구","중화동",11070,1126010300,"서울특별시 중랑구 동일로 777(중화동)",37.5999273,127.0794884,11,"서울특별시"
4633,"우마루","2022-11-02","H113","중랑구","중화동",11070,1126010300,"서울특별시 중랑구 동일로  768",37.5990865,127.0802801,11,"서울특별시"
4634,"한촌설렁탕중화점","2022-11-02","H113","중랑구","중화동",11070,1126010300,"서울특별시 중랑구 동일로 781(1층 중화동)",37.6002514,127.0794504,11,"서울특별시"
4635,"족발야시장","2022-11-02","H113","중랑구","중화동",11070,1126010300,"서울특별시 중랑구 동일로129길  22 2층",37.5995322,127.078508,11,"서울특별시"
4636,"본죽 중화역점","2022-11-02","H113","중랑구","중화동",11070,1126010300,"서울특별시 중랑구 봉화산로 36 (중화동) ",37.6014413,127.0783599,11,"서울특별시"
3927,"자연드림 송파오금점","2022-11-02","H113","송파구","오금동",11240,1171011200,"서울특별시 송파구 마천로 92 안국빌딩 1층 (오금동)",37.5065306,127.1301654,11,"서울특별시"
4132,"에코생협 강서점","2022-11-02","H113","강서구","내발산동",11160,1150010600,"서울특별시 강서구 우장산로 5-7 (내발산동)",37.5550143,126.8378184,11,"서울특별시"
4133,"다래목해물손칼국수","2022-11-02","H113","강서구","내발산동",11160,1150010600,"서울특별시 강서구 강서로47가길  27",37.5514348,126.8357351,11,"서울특별시"
5224,"본죽 양천구청점","2022-11-02","H113","양천구","신정동",11150,1147010100,"서울특별시 양천구 목동동로 55 (신정동, 밀레니엄프라자) ",37.5155356,126.8613937,11,"서울특별시"
5225,"본죽 목동아크로텔점","2022-11-02","H113","양천구","신정동",11150,1147010100,"서울특별시 양천구 목동서로 277 (신정동)  대림아크로텔 106호",37.5224608,126.8694449,11,"서울특별시"
5226,"본도시락 오목교점","2022-11-02","H113","양천구","신정동",11150,1147010100,"서울특별시 양천구 목동서로 285 (신정동, 황금 프라자) 109호 ",37.5218633,126.8691485,11,"서울특별시"
5227,"본 죽&비빔밥 오목교역점","2022-11-02","H113","양천구","신정동",11150,1147010100,"서울특별시 양천구 신목로 83 (신정동) 1층",37.5222983,126.8741309,11,"서울특별시"
5228,"본도시락 목동점","2022-11-02","H113","양천구","신정동",11150,1147010100,"서울특별시 양천구 신월로 370 (신정동) 1층",37.5218953,126.8621681,11,"서울특별시"
5229,"본죽 신정지구점","2022-11-02","H113","양천구","신정동",11150,1147010100,"서울특별시 양천구 신정이펜1로 50 (신정동, 신정이펜하우스3단지) 316동 상가114호",37.5123566,126.8302118,11,"서울특별시"
5230,"다온메밀막국수","2022-11-02","H113","양천구","신정동",11150,1147010100,"서울특별시 양천구 오목로50길 8",37.5252886,126.8636665,11,"서울특별시"
5231,"본죽 신정점","2022-11-02","H113","양천구","신정동",11150,1147010100,"서울특별시 양천구 은행정로 16 (신정동)  신정동 1019-2",37.521081,126.8599519,11,"서울특별시"
5232,"본죽 신정네거리역점","2022-11-02","H113","양천구","신정동",11150,1147010100,"서울특별시 양천구 중앙로 254 (신정동) 신정화산빌딩 1층 10호",37.5191729,126.8536461,11,"서울특별시"
5233,"샐러디 (양천구청점)","2022-11-02","H113","양천구","신정동",11150,1147010100,"서울특별시 양천구 목동서로 349, 1층 127호(신정동, 센트럴프라자)",37.5174109,126.8652565,11,"서울특별시"
5146,"본 죽&비빔밥 선유도역점","2022-11-02","H113","영등포구","양평동4가",11190,1156012800,"서울특별시 영등포구 양평로 113 (양평동4가) ",37.5372432,126.8947711,11,"서울특별시"
5147,"샐러디 (선유도역점)","2022-11-02","H113","영등포구","양평동4가",11190,1156012800,"서울특별시 영등포구 양평로21길 3(양평동4가, 1층)",37.5374145,126.8938181,11,"서울특별시"
3930,"사조미가","2022-11-02","H113","서대문구","충정로2가",11130,1141010100,"서울특별시 서대문구 충정로2가 157, 사조빌딩2층 사조미가",37.5642536,126.9660901,11,"서울특별시"
3932,"황보추어탕","2022-11-02","H113","영등포구","당산동1가",11190,1156011100,"서울특별시 영등포구 영신로37길 16-1(정성빌딩 1층 당산동1가)",37.5215356,126.8993242,11,"서울특별시"
3933,"청다담","2022-11-02","H113","영등포구","당산동1가",11190,1156011100,"서울특별시 영등포구 영등포로28길 5",37.519931,126.8992347,11,"서울특별시"
4285,"수연네","2022-11-02","H113","동대문구","전농동",11060,1123010400,"서울특별시 동대문구 전농로19길 18",37.5782175,127.0561846,11,"서울특별시"
4286,"산촌쌈밥","2022-11-02","H113","동대문구","전농동",11060,1123010400,"서울특별시 동대문구 서울시립대로 75",37.5782188,127.0484974,11,"서울특별시"
4287,"신성한방오리","2022-11-02","H113","동대문구","전농동",11060,1123010400,"서울특별시 동대문구 서울시립대로 75 101동 106호",37.5783768,127.0490954,11,"서울특별시"
4288,"작은김밥천국","2022-11-02","H113","동대문구","전농동",11060,1123010400,"서울특별시 동대문구 서울시립대로 75 102-102",37.5782188,127.0484974,11,"서울특별시"
4289,"삼화기사식당","2022-11-02","H113","동대문구","전농동",11060,1123010400,"서울특별시 동대문구 서울시립대로 75 102동 103호",37.5782045,127.0489618,11,"서울특별시"
4290,"화성옥갈비","2022-11-02","H113","동대문구","전농동",11060,1123010400,"서울특별시 동대문구 전농로14길 7 (전농동)",37.5765034,127.0581761,11,"서울특별시"
4291,"은주네 통영 횟집","2022-11-02","H113","동대문구","전농동",11060,1123010400,"서울특별시 동대문구 전농로11길 4",37.575938,127.0573342,11,"서울특별시"
4526,"떡박물관 ","2022-11-02","H113","종로구","와룡동",11010,1111013000,"서울특별시 종로구 돈화문로 71",37.5750533535,126.9906025403,11,"서울특별시"
5283,"본죽 홍은서대문구청점","2022-11-02","H113","서대문구","홍은동",11130,1141011800,"서울특별시 서대문구 연희로 267 (홍은동)  ",37.580952,126.9359247,11,"서울특별시"
5284,"본 죽&비빔밥 홍은1동점","2022-11-02","H113","서대문구","홍은동",11130,1141011800,"서울특별시 서대문구 홍은중앙로 103 (홍은동) 1층",37.5997973,126.9485211,11,"서울특별시"
5285,"본도시락 홍은점","2022-11-02","H113","서대문구","홍은동",11130,1141011800,"서울특별시 서대문구 홍은중앙로3길 9 (홍은동, 북한산 두산위브) 1층",37.597815,126.9454914,11,"서울특별시"
4407,"은평두레생협 홍은점","2022-11-02","H113","서대문구","홍은동",11130,1141011800,"서울특별시 서대문구 홍은중앙로3길 9 북한산두산위브상가 1층",37.5978781,126.9454905,11,"서울특별시"
4408,"모래내설농탕","2022-11-02","H113","서대문구","홍은동",11130,1141011800,"서울특별시 서대문구 모래내로 271, 1층 (홍은동)",37.5770686,126.9279647,11,"서울특별시"
4409,"오계절 남원추어탕","2022-11-02","H113","서대문구","홍은동",11130,1141011800,"서울특별시 서대문구 연희로 267 (홍은동)",37.580952,126.9359247,11,"서울특별시"
4410,"부라더쭈꾸미","2022-11-02","H113","서대문구","홍은동",11130,1141011800,"서울특별시 서대문구 홍은중앙로 100-35 1층",37.5993411,126.9489012,11,"서울특별시"
4411,"둘레마당","2022-11-02","H113","서대문구","홍은동",11130,1141011800,"서울특별시 서대문구 홍은중앙로8길 2-9 (홍은동,(지상1층))",37.5987725,126.9477767,11,"서울특별시"
4412,"풍년갈비","2022-11-02","H113","서대문구","홍은동",11130,1141011800,"서울특별시 서대문구 통일로 495 (홍은동,92-3)",37.5920787,126.9408279,11,"서울특별시"
4413,"모아분식","2022-11-02","H113","서대문구","홍은동",11130,1141011800,"서울특별시 서대문구 세검정로1길 109(홍은동)",37.5951717,126.9461289,11,"서울특별시"
4414,"전주식당","2022-11-02","H113","서대문구","홍은동",11130,1141011800,"서울특별시 서대문구 세검정로1길 106(홍은동)",37.594993,126.9463013,11,"서울특별시"
4415,"산천마루","2022-11-02","H113","서대문구","홍은동",11130,1141011800,"서울특별시 서대문구 세검정로1길 21(1~2층 홍은동)",37.5925744,126.9428477,11,"서울특별시"
4416,"홍은나루터","2022-11-02","H113","서대문구","홍은동",11130,1141011800,"서울특별시 서대문구 연희로 261(1층 홍은동)",37.5803025,126.9358434,11,"서울특별시"
4417,"서대문아구찜","2022-11-02","H113","서대문구","홍은동",11130,1141011800,"서울특별시 서대문구 연희로 271, 지상2층 (홍은동)",37.5813118,126.935863,11,"서울특별시"
4418,"돈의달인","2022-11-02","H113","서대문구","홍은동",11130,1141011800,"서울특별시 서대문구 통일로 510 북한산더샾 상가 101-103호",37.5933916,126.941534,11,"서울특별시"
4725,"두르가 (종각)","2022-11-02","H113","종로구","관철동",11010,1111013500,"서울특별시 종로구 종로8길 5",37.5697711,126.9841033,11,"서울특별시"
4726,"포탈라 (종로)","2022-11-02","H113","종로구","관철동",11010,1111013500,"서울특별시 종로구 청계천로 99",37.5684047,126.9886724,11,"서울특별시"
4727,"샐러디 (종로광교점)","2022-11-02","H113","종로구","관철동",11010,1111013500,"서울특별시 종로구 청계천로 61, 6층(관철동, 대한방직협회빌딩)",37.5689889,126.984295,11,"서울특별시"
4728,"미당순두부","2022-11-02","H113","종로구","관철동",11010,1111013500,"서울특별시 종로구 청계천로 97-12",37.5687065,126.9881363,11,"서울특별시"
4729,"도스타코스 (종로)","2022-11-02","H113","종로구","관철동",11010,1111013500,"서울특별시 종로구 삼일대로15길 13",37.5687846,126.9867429,11,"서울특별시"
5099,"본도시락 대학로점","2022-11-02","H113","종로구","동숭동",11010,1111016800,"서울특별시 종로구 대학로12길 83 (동숭동)  아트원씨어티 1층",37.5802935,127.0039882,11,"서울특별시"
5100,"카페 오르다","2022-11-02","H113","종로구","동숭동",11010,1111016800,"서울특별시 종로구 동숭1길 4",37.5798225,127.0047644,11,"서울특별시"
5101,"퀴즈노스 (방송통신대학교)","2022-11-02","H113","종로구","동숭동",11010,1111016800,"서울특별시 종로구 대학로 86 (동숭동) 방송통신대 본관 1층",37.5783383,127.0029274,11,"서울특별시"
5102,"디마떼오","2022-11-02","H113","종로구","동숭동",11010,1111016800,"서울특별시 종로구 동숭길 29",37.5800317,127.0039351,11,"서울특별시"
5103,"그리너 샐러드 혜화점","2022-11-02","H113","종로구","동숭동",11010,1111016800,"서울특별시 종로구 동숭길 64 1층",37.5811164,127.0043396,11,"서울특별시"
4283,"마르쉐@농부시장","2022-11-02","H113","종로구","동숭동",11010,1111016800,"서울특별시 종로구 대학로8길 1, 마로니에 공원",37.5810452242,127.0023857998,11,"서울특별시"
5299,"본 죽&비빔밥 용문동점","2022-11-02","H113","용산구","용문동",11030,1117012100,"서울특별시 용산구 새창로 106 (용문동) ",37.5379516,126.9598567,11,"서울특별시"
4954,"본죽 돌곶이역점","2022-11-02","H113","성북구","석관동",11080,1129013900,"서울특별시 성북구 돌곶이로 65 (석관동)",37.6094638,127.0582363,11,"서울특별시"
4691,"본 죽&비빔밥 쌍문점","2022-11-02","H113","도봉구","쌍문동",11100,1132010500,"서울특별시 도봉구 도당로 14 (쌍문동, 다보빌딩) 1층",37.6594921,127.035198,11,"서울특별시"
4692,"본죽 쌍문한일병원점","2022-11-02","H113","도봉구","쌍문동",11100,1132010500,"서울특별시 도봉구 도봉로109길 58 (쌍문동) ",37.6471796,127.0302467,11,"서울특별시"
4693,"본 죽&비빔밥 덕성여대점","2022-11-02","H113","도봉구","쌍문동",11100,1132010500,"서울특별시 도봉구 삼양로 534 (쌍문동) ",37.6507338,127.0133719,11,"서울특별시"
3911,"한살림 쌍문매장","2022-11-02","H113","도봉구","쌍문동",11100,1132010500,"서울특별시 도봉구 시루봉로6길 13 태선빌딩 1층",37.6589225,127.0283712,11,"서울특별시"
3912,"자연드림 서울쌍문점","2022-11-02","H113","도봉구","쌍문동",11100,1132010500,"서울특별시 도봉구 도당로 7 ",37.6586684,127.0347327,11,"서울특별시"
3913,"한양칼국수","2022-11-02","H113","도봉구","쌍문동",11100,1132010500,"서울특별시 도봉구 도봉로129길 32 지하1층 (쌍문동)",37.6556298,127.036676,11,"서울특별시"
3914,"혜화면옥","2022-11-02","H113","도봉구","쌍문동",11100,1132010500,"서울특별시 도봉구 도봉로 503 1층 101,102호 (쌍문동)",37.6504653,127.0353715,11,"서울특별시"
3915,"문성해물짬뽕","2022-11-02","H113","도봉구","쌍문동",11100,1132010500,"서울특별시 도봉구 우이천로 294 A동",37.6440325,127.0299476,11,"서울특별시"
3916,"미스터신냉면","2022-11-02","H113","도봉구","쌍문동",11100,1132010500,"서울 도봉구 도봉로133길 40, 103호 (쌍문동)",37.6579169,127.0375984,11,"서울특별시"
3917,"골목순대국","2022-11-02","H113","도봉구","쌍문동",11100,1132010500,"서울특별시 도봉구 도봉로133길  41",37.6578069,127.0373618,11,"서울특별시"
3918,"뚝닭","2022-11-02","H113","도봉구","쌍문동",11100,1132010500,"서울특별시 도봉구 도봉로109길 46 1층",37.6471214,127.030848,11,"서울특별시"
3919,"큰맘 할매순대국","2022-11-02","H113","도봉구","쌍문동",11100,1132010500,"서울특별시 도봉구 도봉로 467 1층 (쌍문동)",37.6475319,127.033653,11,"서울특별시"
3920,"채랑","2022-11-02","H113","도봉구","쌍문동",11100,1132010500,"서울특별시 도봉구 도봉로 465 지하1층, 지상1층 (쌍문동)",37.6474413,127.0335975,11,"서울특별시"
3921,"수유리우동집쌍문점","2022-11-02","H113","도봉구","쌍문동",11100,1132010500,"서울특별시 도봉구 도봉로  581",37.657021,127.0393327,11,"서울특별시"
3922,"통나무식당","2022-11-02","H113","도봉구","쌍문동",11100,1132010500,"서울특별시 도봉구 노해로60길 99",37.6470841,127.0328882,11,"서울특별시"
5504,"채선당","2022-11-02","H113","중랑구","신내동",11070,1126010600,"서울특별시 중랑구 용마산로  623",37.6066671,127.1005277,11,"서울특별시"
5505,"봉화정육식당","2022-11-02","H113","중랑구","신내동",11070,1126010600,"서울특별시 중랑구 신내로  211 213호",37.6163564,127.0926972,11,"서울특별시"
5506,"도가","2022-11-02","H113","중랑구","신내동",11070,1126010600,"서울특별시 중랑구 봉화산로  189",37.6067254,127.0940148,11,"서울특별시"
5507,"본가남원추어탕","2022-11-02","H113","중랑구","신내동",11070,1126010600,"서울특별시 중랑구 봉화산로56길  46",37.606443,127.0983106,11,"서울특별시"
5508,"골짝마을","2022-11-02","H113","중랑구","신내동",11070,1126010600,"서울특별시 중랑구 신내로  45 202",37.6031512,127.0955644,11,"서울특별시"
5509,"본죽 신내점","2022-11-02","H113","중랑구","신내동",11070,1126010600,"서울특별시 중랑구 봉화산로 203 동성아파트상가 B동 101호 ",37.6089382,127.095868,11,"서울특별시"
5510,"본 죽&비빔밥 봉화산역점","2022-11-02","H113","중랑구","신내동",11070,1126010600,"서울특별시 중랑구 신내로 211 (신내동, 금강리빙스텔) 117호",37.6163564,127.0926972,11,"서울특별시"
5511,"본 죽&비빔밥 서울의료원점","2022-11-02","H113","중랑구","신내동",11070,1126010600,"서울특별시 중랑구 신내로16길 17 (신내동) 한솔메디칼타워 101호",37.6141656,127.0972206,11,"서울특별시"
5512,"본도시락 신내점","2022-11-02","H113","중랑구","신내동",11070,1126010600,"서울특별시 중랑구 신내역로 213 (신내동, 신내우디안프라자) 103호",37.6196616,127.1066581,11,"서울특별시"
4558,"울림두레생협 신내점","2022-11-02","H113","중랑구","신내동",11070,1126010600,"서울특별시 중랑구 신내로 211 (신내동)",37.6163564,127.0926972,11,"서울특별시"
4559,"자연드림 서울신내점","2022-11-02","H113","중랑구","신내동",11070,1126010600,"서울특별시 중랑구 용마산로 623 삼부그린스포츠센터 1층 (신내동)",37.6066671,127.1005277,11,"서울특별시"
5268,"본도시락 강동구청역점","2022-11-02","H113","송파구","풍납동",11240,1171010300,"서울특별시 송파구 강동대로9길 14-1, 1층 ",37.5275953,127.1165593,11,"서울특별시"
5269,"본죽 풍납동점","2022-11-02","H113","송파구","풍납동",11240,1171010300,"서울특별시 송파구 토성로 25 (풍납동) ",37.5306704,127.1132871,11,"서울특별시"
5270,"풍납동 미도리","2022-11-02","H113","송파구","풍납동",11240,1171010300,"서울특별시 송파구 천호대로152길 13 성신빌라",37.5376359,127.1217703,11,"서울특별시"
4738,"본죽 신림푸르지오점","2022-11-02","H113","금천구","독산동",11180,1154510200,"서울특별시 금천구 남부순환로 1432 (독산동) 푸르지오상가 109호",37.4805987,126.9097277,11,"서울특별시"
4739,"본죽 금천롯데캐슬점","2022-11-02","H113","금천구","독산동",11180,1154510200,"서울특별시 금천구 벚꽃로 40 (독산동) 롯데캐슬골드파크1차 113동 113호",37.4596605,126.8944332,11,"서울특별시"
4740,"본죽 독산동CTLEX점","2022-11-02","H113","금천구","독산동",11180,1154510200,"서울특별시 금천구 시흥대로 399 (독산동)  시티렉스502호",37.4693985,126.8970821,11,"서울특별시"
4971,"본 죽&비빔밥 잠실점","2022-11-02","H113","송파구","신천동",11240,1171010200,"서울특별시 송파구 올림픽로35길 112 장미아파트 비상가 1동 104호 ",37.5174024,127.1007745,11,"서울특별시"
4972,"샐러디 (잠실스타파크점)","2022-11-02","H113","송파구","신천동",11240,1171010200,"서울특별시 송파구 올림픽로35가길 10, 상가동 1층 117호(신천동,잠실 더샵스타파크)",37.5168936,127.1025792,11,"서울특별시"
4973,"온더보더 (롯데월드몰)","2022-11-02","H113","송파구","신천동",11240,1171010200,"서울특별시 송파구 올림픽로 300",37.5129211,127.1027399,11,"서울특별시"
4974,"모던파머스","2022-11-02","H113","송파구","신천동",11240,1171010200,"서울특별시 송파구 올림픽로35가길 11",37.5162656,127.1041365,11,"서울특별시"
4975,"강가 (잠실)","2022-11-02","H113","송파구","신천동",11240,1171010200,"서울특별시 송파구 올림픽로 300",37.5129211,127.1027399,11,"서울특별시"
4976,"아그라 (잠실에비뉴엘점)","2022-11-02","H113","송파구","신천동",11240,1171010200,"서울특별시 송파구 올림픽로 300 (잠실롯데월드몰 에비뉴동 6층)",37.5129211,127.1027399,11,"서울특별시"
4977,"죠샌드위치 (올림픽공원)","2022-11-02","H113","송파구","신천동",11240,1171010200,"서울특별시 송파구 올림픽로 417 101호,102호",37.5203939,127.1138839,11,"서울특별시"
4978,"스무디킹 (롯데월드몰)","2022-11-02","H113","송파구","신천동",11240,1171010200,"서울특별시 송파구 올림픽로 300 롯데월드몰 B1",37.5129211,127.1027399,11,"서울특별시"
4986,"본도시락 중앙대점","2022-11-02","H113","동작구","흑석동",11200,1159010500,"서울특별시 동작구 흑석로 81-4 (흑석동) ",37.5072249,126.9586997,11,"서울특별시"
4987,"본 죽&비빔밥 중앙대점","2022-11-02","H113","동작구","흑석동",11200,1159010500,"서울특별시 동작구 흑석로 91 (흑석동) ",37.5074234,126.9597488,11,"서울특별시"
5015,"평래옥","2022-11-02","H113","중구","저동2가",11020,1114016100,"서울특별시 중구 마른내로 21-1(저동2가,1층,2층)",37.5649234,126.9903947,11,"서울특별시"
5016,"미가참치","2022-11-02","H113","중구","저동2가",11020,1114016100,"서울특별시 중구 수표로 45(저동2가)",37.5653398,126.9895628,11,"서울특별시"
5017,"본죽 서울백병원점","2022-11-02","H113","중구","저동2가",11020,1114016100,"서울특별시 중구 마른내로 14 (저동2가)",37.5646353,126.9893685,11,"서울특별시"
5018,"그리너 샐러드 을지로3가점","2022-11-02","H113","중구","저동2가",11020,1114016100,"서울특별시 중구 저동2가 48-25, 1층",37.5632669,126.9905529,11,"서울특별시"
3885,"함경면옥","2022-11-02","H113","동대문구","제기동",11060,1123010300,"서울특별시 동대문구 왕산로  87",37.5785183,127.0332323,11,"서울특별시"
3886,"완도회집","2022-11-02","H113","동대문구","제기동",11060,1123010300,"서울 동대문구 고산자로 503-1(제기동)",37.5846594,127.0382593,11,"서울특별시"
4190,"한살림 신천매장","2022-11-02","H113","송파구","신천동",11240,1171010200,"서울특별시 송파구 올림픽로 435 파크리오 B상가 107호",37.5211798,127.1093495,11,"서울특별시"
4219,"거구장","2022-11-02","H113","동작구","흑석동",11200,1159010500,"서울특별시 동작구 흑석로 101-7(흑석동)",37.508054,126.960758,11,"서울특별시"
4220,"구름산추어탕","2022-11-02","H113","동작구","흑석동",11200,1159010500,"서울특별시 동작구 흑석로 102 중앙대학교병원 지하 1층",37.506962,126.9605696,11,"서울특별시"
4221,"숙공","2022-11-02","H113","동작구","흑석동",11200,1159010500,"서울특별시 동작구 현충로 131 1층",37.5068665,126.9681715,11,"서울특별시"
4222,"고봉삼계탕 중앙대점","2022-11-02","H113","동작구","흑석동",11200,1159010500,"서울특별시 동작구 서달로 166 1층",37.5077753,126.9628883,11,"서울특별시"
4223,"구름산 추어탕","2022-11-02","H113","동작구","흑석동",11200,1159010500,"서울특별시 동작구 흑석로 102(중앙대학교병원 지하1층 흑석동)",37.506962,126.9605696,11,"서울특별시"
4224,"상도늘보리(흑석점)","2022-11-02","H113","동작구","흑석동",11200,1159010500,"서울특별시 동작구 서달로 134-1(흑석동)",37.5055078,126.9611892,11,"서울특별시"
4225,"큰솥설렁탕","2022-11-02","H113","동작구","흑석동",11200,1159010500,"서울특별시 동작구 흑석로 102(B101-2호 흑석동,중대병원)",37.506962,126.9605696,11,"서울특별시"
4226,"황토정","2022-11-02","H113","동작구","흑석동",11200,1159010500,"서울특별시 동작구 서달로13길  5-23 (흑석동)",37.5077033,126.9618713,11,"서울특별시"
4227,"한쿡","2022-11-02","H113","동작구","흑석동",11200,1159010500,"서울특별시 동작구 흑석로 102 중앙대학교병원 지하1층 B106호",37.506962,126.9605696,11,"서울특별시"
4389,"화로숯불구이(현)","2022-11-02","H113","송파구","풍납동",11240,1171010300,"서울특별시 송파구 올림픽로  553 지상 1,2,3층(풍납동)",37.5312918,127.1204757,11,"서울특별시"
4390,"유천냉면(현)","2022-11-02","H113","송파구","풍납동",11240,1171010300,"서울특별시 송파구 강동대로3길  22 (풍납동)",37.5285161,127.1155867,11,"서울특별시"
4574,"본죽 청담프리마점","2022-11-02","H113","강남구","청담동",11230,1168010400,"서울특별시 강남구 도산대로 521 (청담동)  ",37.5248742,127.0503859,11,"서울특별시"
4575,"본죽 청담점","2022-11-02","H113","강남구","청담동",11230,1168010400,"서울특별시 강남구 학동로 441 (청담동)  1층",37.5188899,127.0490929,11,"서울특별시"
4576,"샐러디 (청담점)","2022-11-02","H113","강남구","청담동",11230,1168010400,"서울특별시 강남구 압구정로79길 19 레인애비뉴 101호",37.5253841,127.0488068,11,"서울특별시"
4577,"닥터비건","2022-11-02","H113","강남구","청담동",11230,1168010400,"서울특별시 강남구 도산대로68길 25",37.5219174,127.0446312,11,"서울특별시"
4952,"샐러디 (롯데마트서울양평점)","2022-11-02","H113","영등포구","양평동3가",11190,1156012700,"서울특별시 영등포구 선유로 138(양평동3가, 롯데마트 1층)",37.5260675,126.8915759,11,"서울특별시"
4178,"우림정","2022-11-02","H113","영등포구","양평동3가",11190,1156012700,"서울특별시 영등포구 양산로 43 (양평동3가, 우림이비지센터 B113호)",37.5257903,126.8879711,11,"서울특별시"
4896,"본 죽&비빔밥 외대점","2022-11-02","H113","동대문구","이문동",11060,1123011000,"서울특별시 동대문구 이문로 100 (이문동) 1층",37.595719,127.059995,11,"서울특별시"
4897,"자연밥상","2022-11-02","H113","동대문구","이문동",11060,1123011000,"서울특별시 동대문구 천장산로 39",37.5993748,127.0574349,11,"서울특별시"
4898,"요띠드","2022-11-02","H113","동대문구","이문동",11060,1123011000,"서울특별시 동대문구 천장산로7길 26-2",37.5984668,127.0565631,11,"서울특별시"
4899,"투고샐러드 (한국외국어대)","2022-11-02","H113","동대문구","이문동",11060,1123011000,"서울특별시 동대문구 휘경로 18",37.5955982,127.061797,11,"서울특별시"
4668,"이웃집 영준이","2022-11-02","H113","용산구","갈월동",11030,1117010400,"서울특별시 용산구 한강대로87길 7-6",37.5439734,126.9714965,11,"서울특별시"
4090,"영화장","2022-11-02","H113","동대문구","이문동",11060,1123011000,"서울특별시 동대문구 휘경로 3-8(이문동)",37.5965826,127.0609466,11,"서울특별시"
4091,"그집","2022-11-02","H113","동대문구","이문동",11060,1123011000,"서울특별시 동대문구 천장산로7길  56",37.5982899,127.0547194,11,"서울특별시"
4092,"국빈","2022-11-02","H113","동대문구","이문동",11060,1123011000,"서울특별시 동대문구 휘경로5길 6",37.5956775,127.0627019,11,"서울특별시"
4093,"광한루남원추어탕","2022-11-02","H113","동대문구","이문동",11060,1123011000,"서울특별시 동대문구 이문로 75",37.5940122,127.0583858,11,"서울특별시"
4094,"성원유황오리","2022-11-02","H113","동대문구","이문동",11060,1123011000,"서울특별시 동대문구 신이문로 27-7 1층",37.6034561,127.065311,11,"서울특별시"
4095,"신의주 찹쌀순대와 쭈꾸미","2022-11-02","H113","동대문구","이문동",11060,1123011000,"서울특별시 동대문구 휘경로 9 1층 신의주 찹쌀순대와 쭈꾸미",37.5961454,127.0614957,11,"서울특별시"
4932,"명동교자","2022-11-02","H113","중구","명동2가",11020,1114012700,"서울특별시 중구 명동10길 10 2층",37.5634008,126.9851519,11,"서울특별시"
4933,"곰국시집","2022-11-02","H113","중구","명동2가",11020,1114012700,"서울특별시 중구 명동10길 19-3(명동2가,지상2층)",37.5630804,126.9856203,11,"서울특별시"
4934,"일품향","2022-11-02","H113","중구","명동2가",11020,1114012700,"서울특별시 중구 남대문로 52-13(명동2가, 중정 도서관빌딩 2층)",37.5621323,126.9822375,11,"서울특별시"
4935,"홍밀밀","2022-11-02","H113","중구","명동2가",11020,1114012700,"서울특별시 중구 명동길 74",37.5632981,126.9868285,11,"서울특별시"
4134,"우리농 명동 보름장","2022-11-02","H113","중구","명동2가",11020,1114012700,"서울특별시 중구 명동길 80, 가톨릭회관 앞",37.5643889505,126.9871752894,11,"서울특별시"
3909,"성동두레생협 성동점","2022-11-02","H113","성동구","금호동1가",11040,1120010900,"서울특별시 성동구 금호로 140 (금호동1가)",37.5544399,127.0230633,11,"서울특별시"
3910,"한살림 금호매장","2022-11-02","H113","성동구","금호동1가",11040,1120010900,"서울특별시 성동구 금호로 100 금호벽산아파트 상가 1층",37.5525071,127.0268798,11,"서울특별시"
4824,"차호로록","2022-11-02","H113","영등포구","당산동3가",11190,1156011300,"서울특별시 영등포구 국회대로36길 3",37.527022,126.8982594,11,"서울특별시"
4825,"본죽 영등포구청점","2022-11-02","H113","영등포구","당산동3가",11190,1156011300,"서울특별시 영등포구 당산로 132 당산동3가 228-23 광명빌딩1층",37.5262986,126.8970142,11,"서울특별시"
4826,"본도시락 영등포구청역점","2022-11-02","H113","영등포구","당산동3가",11190,1156011300,"서울특별시 영등포구 당산로31길 24 (당산동3가)  ",37.5269926,126.8941417,11,"서울특별시"
4891,"본도시락 왕십리점","2022-11-02","H113","성동구","상왕십리동",11040,1120010100,"서울특별시 성동구 마장로 137 (상왕십리동, 텐즈힐) 221동 1층 185호",37.5691576,127.024603,11,"서울특별시"
4046,"삼풍숯불갈비","2022-11-02","H113","영등포구","당산동3가",11190,1156011300,"서울특별시 영등포구 국회대로38길 8 (당산동3가,지상1층)",37.5262884,126.8988132,11,"서울특별시"
